2010 Old Faithful Geyser Eruptions

All times are local time (MST or MDT)

  Time and Date     Interval

01/23/10 06:36:00,  1:36:48
01/23/10 07:42:00,  1:06:00
01/23/10 09:27:36,  1:45:36
01/23/10 10:57:48,  1:30:12
01/23/10 12:31:18,  1:33:30
01/23/10 13:59:18,  1:28:00
01/23/10 15:31:42,  1:32:24
01/23/10 16:58:36,  1:26:54
01/23/10 18:32:06,  1:33:30
01/23/10 20:07:48,  1:35:42
01/23/10 21:31:24,  1:23:36
01/23/10 23:01:36,  1:30:12
01/24/10 00:40:36,  1:39:00
01/24/10 02:09:42,  1:29:06
01/24/10 03:44:18,  1:34:36
01/24/10 05:14:30,  1:30:12
01/24/10 06:50:12,  1:35:42
01/24/10 08:23:42,  1:33:30
01/24/10 10:09:18,  1:45:36
01/24/10 11:46:06,  1:36:48
01/24/10 13:18:30,  1:32:24
01/24/10 14:59:42,  1:41:12
01/24/10 16:31:00,  1:31:18
01/24/10 18:05:36,  1:34:36
01/24/10 19:38:00,  1:32:24
01/24/10 21:12:36,  1:34:36
01/24/10 22:39:30,  1:26:54
01/25/10 00:07:30,  1:28:00
01/25/10 01:46:30,  1:39:00
01/25/10 03:16:42,  1:30:12
01/25/10 04:55:42,  1:39:00
01/25/10 06:20:24,  1:24:42
01/25/10 07:52:48,  1:32:24
01/25/10 09:36:12,  1:43:24
01/25/10 11:04:12,  1:28:00
01/25/10 12:38:48,  1:34:36
01/25/10 14:11:12,  1:32:24
01/25/10 15:37:00,  1:25:48
01/25/10 17:10:30,  1:33:30
01/25/10 18:49:30,  1:39:00
01/25/10 20:28:30,  1:39:00
01/25/10 21:58:42,  1:30:12
01/25/10 23:05:48,  1:07:06
01/26/10 00:38:12,  1:32:24
01/26/10 02:23:48,  1:45:36
01/26/10 03:23:12,  0:59:24
01/26/10 05:09:54,  1:46:42
01/26/10 06:58:48,  1:48:54
01/26/10 08:24:36,  1:25:48
01/26/10 09:51:30,  1:26:54
01/26/10 11:28:18,  1:36:48
